query_id,gold_rank,unknown_rank_original_scan,esm,gold_table,gold_row,gold_col,top1_table,top1_row,top1_col,same_table,same_row,same_col,error_class,gold_row_path,gold_col_path,top1_row_path,top1_col_path,dense_score_gold,dense_score_top1,margin_dense,hybrid_score_gold,hybrid_score_top1,margin_hybrid
1bde5a174429e66e66d623e1c0cf66f2,6,0,0,204_totto24002-4,3,9,204_totto24002-4,3,0,1,1,0,wrong_column,brentford > 1990-91,total > apps,brentford > 1990-91,league > division,0.639328,0.675887,0.036559,0.952083,0.994161,0.042077
1bf8a6d7810a9dfcb25e90ad9bcb50bb,1,0,1,1510,1,2,1510,1,2,1,1,1,exact_match,percent > incident was a private or personal matter and it was handled informally,total,percent > incident was a private or personal matter and it was handled informally,total,0.779215,0.779215,0.0,1.0,1.0,0.0
1c90738da7099febcd8d1f5f2b2e5a27,1,0,1,2633,0,0,2633,0,0,1,1,1,exact_match,percent > british columbia,2018,percent > british columbia,2018,0.744641,0.744641,0.0,0.979125,0.979125,0.0
1cc3cb53ab7c6e52ab28f18d3bcd307c,11,0,0,2441,13,2,2441,13,9,1,1,0,wrong_column,male > unintentional injury > fall,1991 to 2010 % change,male > unintentional injury > fall,annual % change,0.811443,0.817738,0.006294,0.965861,0.979793,0.013931
1cdd7e439c48306a7dc2d42430889736,1,0,1,2546,26,2,2546,26,2,1,1,1,exact_match,percentage > participation in religious activities > participates in religious activities at least once a week,non-donors,percentage > participation in religious activities > participates in religious activities at least once a week,non-donors,0.830054,0.830054,0.0,1.0,1.0,0.0
1d1825a70ff6239d56e066bf2bfb78e9,1,0,1,196_92_tab1,5,1,196_92_tab1,5,1,1,1,1,exact_match,2015,federal government,2015,federal government,0.698119,0.698119,0.0,0.968563,0.968563,0.0
1d4c730a9be4f5622dcf1f9eb9806a6b,1,0,1,2324,5,0,2324,5,0,1,1,1,exact_match,extraction > 85.2 > domestic enterprises,assets > $ millions,extraction > 85.2 > domestic enterprises,assets > $ millions,0.783059,0.783059,0.0,1.0,1.0,0.0
1d8c1a9add04d1d1176a110a16c8d377,10,0,0,2560,4,1,2560,3,1,1,0,1,wrong_row,total,2017 > number,enplaned and deplaned passengers > other international segments,2017 > number,0.61746,0.705781,0.088321,0.703856,0.994647,0.29079
1e16c8d8f4d2c0c62731e83d188cff71,1,0,1,145,2,1,145,2,1,1,1,1,exact_match,number > average firm age,all private-sector smes > immigrant owned,number > average firm age,all private-sector smes > immigrant owned,0.789958,0.789958,0.0,0.930436,0.930436,0.0
1f04fd1913de2c6bd1ff58b403506e67,2,0,0,2701,41,2,2701,41,3,1,1,0,wrong_column,"percent > household income > less than $40,000","cyberstalked, but not cyberbullied","percent > household income > less than $40,000",cyberbullied and cyberstalked,0.720062,0.734888,0.014826,0.94943,0.972964,0.023534
1f117d4463daa2ce07f8357e2a9181b4,1,0,1,1653,2,1,1653,2,1,1,1,1,exact_match,percent > sex > female,received support for caregiving in the past 12 months > social support,percent > sex > female,received support for caregiving in the past 12 months > social support,0.739866,0.739866,0.0,1.0,1.0,0.0
1f355dadc2e0b2d6022346a00a92b318,1,0,1,510_totto58333-1,10,0,510_totto58333-1,10,0,1,1,1,exact_match,reading > 1935-36,league > division,reading > 1935-36,league > division,0.738626,0.738626,0.0,0.988759,0.988759,0.0
1f74fb45f3ab2bbd532189825dc92bef,2,0,0,99_totto11740-4,3,6,99_totto11740-4,3,3,1,1,0,wrong_column,2017 > gb,receiving > td,2017 > gb,receiving > yds,0.690339,0.699416,0.009077,0.987792,1.0,0.012208
1ff3c02097b27cd214ab4a4da59d4ec0,2,0,0,63_totto7242-2,24,3,63_totto7242-2,25,3,1,0,1,wrong_row,sd total,regular season > win %,nfl total,regular season > win %,0.718441,0.722386,0.003946,0.938947,0.944283,0.005336
201bb7e875f910854627f78525dd154e,1,0,1,486_totto55399-1,4,3,486_totto55399-1,4,3,1,1,1,exact_match,career,passing > yds,career,passing > yds,0.743109,0.743109,0.0,1.0,1.0,0.0
204ead14a71d986591ff48744fbbdbdb,1,0,1,955,14,11,955,14,11,1,1,1,exact_match,federal,total correctional services > total percent change from 2017/2018 > percent,federal,total correctional services > total percent change from 2017/2018 > percent,0.699597,0.699597,0.0,0.973607,0.973607,0.0
21a5e4a9a813c8aaa602913a5ba013c2,2,0,0,1723,4,1,1723,4,0,1,1,0,wrong_column,total - census family status > lone parent,all workers > percentage,total - census family status > lone parent,all workers > count,0.737863,0.743434,0.005571,0.984581,0.99155,0.006969
21bbdbf479cb2b3664ef88a540592992,6,0,0,291_totto33476-4,5,8,291_totto33476-4,5,5,1,1,0,wrong_column,2017 > was,passing > int,2017 > was,passing > yds,0.677055,0.695149,0.018095,0.976954,1.0,0.023046
21e2b0f183337f60565c83dbc4ba2b8b,1,0,1,290_totto33290-2,4,3,290_totto33290-2,4,3,1,1,1,exact_match,2012 > bal,rushing > yds,2012 > bal,rushing > yds,0.769042,0.769042,0.0,1.0,1.0,0.0
21f615c355ead823d57dcec2140fa80a,12,0,0,720,0,1,720,4,0,1,0,0,other,all cancers,annual incidence rate,neuroblastomas,average number of cases per year,0.653946,0.666005,0.012059,0.953888,0.990435,0.036547
22199b508b96ade30f9456ef8c98993a,1,0,1,1404,9,0,1404,9,0,1,1,1,exact_match,% distribution > economic class > principal applicant,male,% distribution > economic class > principal applicant,male,0.755643,0.755643,0.0,0.963847,0.963847,0.0
221d3b9d9f3485104601cc2727338bbb,4,0,0,2215,12,0,2215,10,0,1,0,1,wrong_row,percent > total-all jurisdictions,2016/2017 > male > aboriginal,percent > northwest territories,2016/2017 > male > aboriginal,0.808151,0.819104,0.010953,0.971983,1.0,0.028017
225abe30f8fd15d7b6a015eb05112e57,9,0,0,455,25,1,449,21,3,0,0,0,wrong_table,age group > 24 years and younger,total sexualized or discriminatory behaviours > percent,age group > 24 years and younger,2018 > total victims > percent,0.720867,0.752166,0.031299,0.944312,1.0,0.055688
226e61021f00e07ff8f3a8db1628ca09,33,0,0,1534,12,0,1404,23,0,0,0,0,wrong_table,% distribution > world region > southwest asia and africa,men > economic class principal applicants > total,% distribution > source world region > sub-saharan africa,male,0.50382,0.634209,0.130389,0.787648,0.99471,0.207062
22f38b68ccd93c1ab610e0fce74cddce,1,0,1,201_totto23686-3,5,10,201_totto23686-3,5,10,1,1,1,exact_match,"1977 > n.y., you got me dancing",album,"1977 > n.y., you got me dancing",album,0.651634,0.651634,0.0,1.0,1.0,0.0
22f89405107bf5829e22130e48798711,1,0,1,152_totto18395-4,34,1,152_totto18395-4,34,1,1,1,1,exact_match,leamington > 2017-18 > national league north,league > goals,leamington > 2017-18 > national league north,league > goals,0.765937,0.765937,0.0,0.99429,0.99429,0.0
2395b6a217a770ba39d140fac5fec9da,1,0,1,449,26,3,449,26,3,1,1,1,exact_match,age group > 45 to 49 years,2018 > total victims > percent,age group > 45 to 49 years,2018 > total victims > percent,0.778368,0.778368,0.0,1.0,1.0,0.0
239756c8f50629f8a194e3631d7786c0,1,0,1,2297,1,2,2297,1,2,1,1,1,exact_match,"percent > total > no certificate, diploma or degree",female lone parents > 2011,"percent > total > no certificate, diploma or degree",female lone parents > 2011,0.811461,0.811461,0.0,1.0,1.0,0.0
23c3150c94dfb616394283d1beec9ca7,11,0,0,358,0,3,358,0,0,1,1,0,wrong_column,"toronto, ont",police officers > percentage change from previous year > percent,"toronto, ont",2016 population > number,0.731375,0.745737,0.014362,0.912475,0.958,0.045525
240e0e3719b45b6c2d3af3c59c0931aa,1,0,1,1004,1,3,1004,1,3,1,1,1,exact_match,region of ancestry > caribbean and latin america,men > university degree only,region of ancestry > caribbean and latin america,men > university degree only,0.704825,0.704825,0.0,0.941833,0.941833,0.0
2441b3f323dbce0c90db4ce4ebcc2183,23,0,0,560_totto64057-2,6,1,560_totto64057-2,3,0,1,0,0,same_leaf_header,huracan > 2013-14,league > apps,defensa y justicia > 2013-14,league > division,0.66882,0.739807,0.070987,0.774508,0.989748,0.21524
2457d589bbe649d16e74dbdab1acce50,1,0,1,349,3,9,349,3,9,1,1,1,exact_match,probation and parole officers,2011 > percent total,probation and parole officers,2011 > percent total,0.75141,0.75141,0.0,0.99257,0.99257,0.0
247c983885e38f8802d62183f8bd3b9c,1,0,1,248,2,5,248,2,5,1,1,1,exact_match,rest of quebec,proportion of syrian refugees who were government-assisted refugees > percent,rest of quebec,proportion of syrian refugees who were government-assisted refugees > percent,0.828485,0.828485,0.0,1.0,1.0,0.0
25a4efcf51b27b30d9ccec0aea79225f,6,0,0,2708,0,0,2708,11,0,1,0,1,wrong_row,total,geometric mean,time of urine collection > afternoon,geometric mean,0.722234,0.743283,0.021048,0.963708,0.980437,0.01673
2604be07ad31af6c65ecfea00713e54c,25,0,0,144_69_nscg17-ib19300-tab002,2,4,144_69_nscg17-ib19300-tab002,0,5,1,0,0,other,"race and ethnicity > white, non-hispanic",women > veteran,all civilian college graduates,women > nonveteran,0.651166,0.707275,0.056109,0.885201,1.0,0.114799
261c318a43df83de8eaf57a80ba8dc14,1,0,1,1404,12,1,1404,12,1,1,1,1,exact_match,% distribution > economic class > refugee class,female,% distribution > economic class > refugee class,female,0.750092,0.750092,0.0,0.972002,0.972002,0.0
2694c2c3e3ddf4e7de2ea982de45e529,2,0,0,2481,7,0,2481,7,1,1,1,0,same_value,percentage > sex of care receiver > female,care facility,percentage > sex of care receiver > female,supportive housing,0.716461,0.722464,0.006003,0.989142,1.0,0.010858
269dd1fd590e4d39eadf91213551194e,2,0,0,1340,0,2,1340,11,2,1,0,1,wrong_row,total drug offences,2019 > number,total other drug offences,2019 > number,0.796817,0.809715,0.012898,0.972765,0.983364,0.010599
26f1b330b88e9bb9760425ee97aeb364,1,0,1,140_totto16928-3,3,3,140_totto16928-3,3,3,1,1,1,exact_match,2012 > iowa,passing > yds,2012 > iowa,passing > yds,0.724566,0.724566,0.0,1.0,1.0,0.0
26f41916f3b2c4b2a93d157f5d1dd4fc,1,0,1,1219,25,0,1219,25,0,1,1,1,exact_match,percent > government-assisted refugees > 2010,number of years since landing or filing a refugee claim > 1,percent > government-assisted refugees > 2010,number of years since landing or filing a refugee claim > 1,0.719461,0.719461,0.0,1.0,1.0,0.0
27e75cef379619bc85071b6cd973485d,1,0,1,2656,4,1,2656,4,1,1,1,1,exact_match,second generation groups > filipino,with a university degree > mothers > percent,second generation groups > filipino,with a university degree > mothers > percent,0.80262,0.80262,0.0,0.991984,0.991984,0.0
281ed5a850dc2a336bedae24f6745d55,2,0,0,933,7,3,1496,35,3,0,0,0,wrong_table,completed cases related to drug possession > total completed cases related to drug possession,stayed/withdrawn > percent,other federal statute offences > drug possession,stayed/ withdrawn > percent,0.665262,0.703274,0.038012,0.918097,0.930389,0.012292
286c628847718059b74a24e598e9369b,1,0,1,955,13,10,955,13,10,1,1,1,exact_match,total-provinces and territories,total correctional services > total > number,total-provinces and territories,total correctional services > total > number,0.781908,0.781908,0.0,0.988958,0.988958,0.0
2872f91734ed004d3b129711410c05d6,1,0,1,395_totto45680-4,0,0,395_totto45680-4,0,0,1,1,1,exact_match,1994,house of representatives > # of overall votes,1994,house of representatives > # of overall votes,0.66507,0.66507,0.0,1.0,1.0,0.0
287b11afeee5938b7bb85f818baae33f,12,0,0,189_totto22300-0,4,1,189_totto22300-0,0,4,1,0,0,other,38,rushing > yds,1987 > rai > 7,rushing > td,0.555109,0.589898,0.03479,0.941795,0.984165,0.04237
287d873eacdba4fa503b0392990c0a55,1,0,1,408,15,0,408,15,0,1,1,1,exact_match,statistics canada classification > professional,percentage of gig workers > men > percent,statistics canada classification > professional,percentage of gig workers > men > percent,0.840966,0.840966,0.0,1.0,1.0,0.0
288d11c860674d6b73ceefad91f9af00,1,0,1,2534,1,0,2534,1,0,1,1,1,exact_match,high school education or higher,at least one chronic condition,high school education or higher,at least one chronic condition,0.659797,0.659797,0.0,1.0,1.0,0.0
28f3628abf672ac0297baa46b2a6253c,26,0,0,1195,7,2,1195,7,3,1,1,0,wrong_column,percent > quebec > french,2036 > low immigration,percent > quebec > french,2036 > high immigration,0.733005,0.771308,0.038303,0.926688,1.0,0.073312
28fdf715a93fe9d8f0e6a82892333b09,2,0,0,1979,5,7,1979,5,6,1,1,0,wrong_column,percent > science-based,percentage change in foreign control > between the 1997-to-1999 and 2009-to-2011 periods,percent > science-based,percentage change in foreign control > between the 1973-to-1975 and 1997-to-1999 periods,0.722632,0.723808,0.001176,0.998412,1.0,0.001588
2945e077be811d932b56e4b72519bb2c,2,0,0,44_totto4750-0,9,0,44_totto4750-0,5,0,1,0,1,same_value,dundee united > 2007-08,league > division,gretna > 2007-08,league > division,0.659698,0.663488,0.00379,0.965821,0.976322,0.010501
2985d1dc1a18bb917a270236b2db1349,1,0,1,1184,4,5,1184,4,5,1,1,1,exact_match,1982 to 2014,mean absolute revision to the growth in annual real gdp,1982 to 2014,mean absolute revision to the growth in annual real gdp,0.798274,0.798274,0.0,1.0,1.0,0.0
29d407c8491b4c01c5b30be8334536be,21,0,0,145,25,1,2656,3,0,0,0,0,wrong_table,percent > educational attainment > graduate degree,all private-sector smes > immigrant owned,second generation groups > chinese,with a university degree > fathers > percent,0.645109,0.678871,0.033761,0.942556,0.963397,0.020841
2a0507e83b2d80a96bce0839b062e4dc,9,0,0,2441,12,2,2441,36,9,1,0,0,same_leaf_header,male > unintentional injury > medical/surgical mishap,1991 to 2010 % change,male > unintentional injury > medical/surgical mishap,annual % change,0.805048,0.811278,0.00623,0.971691,0.985633,0.013942
2a70f77106a674050c9938ff8a97ea3c,2,0,0,2215,12,3,2215,12,1,1,1,0,wrong_column,percent > total-all jurisdictions,2016/2017 > female > non-aboriginal,percent > total-all jurisdictions,2016/2017 > male > non-aboriginal,0.782241,0.756937,-0.025304,0.957429,0.965578,0.00815
2b0a06ad8f82e9b7508c634653da65dc,1,0,1,601,7,0,601,7,0,1,1,1,exact_match,household income quartile > quartile 1 lowest household income,%,household income quartile > quartile 1 lowest household income,%,0.787977,0.787977,0.0,1.0,1.0,0.0
2b1605aceba4d77013af290db9f3f2b4,1,0,1,246,0,1,246,0,1,1,1,1,exact_match,syria,household > proportion of households with only one person > percent,syria,household > proportion of households with only one person > percent,0.780645,0.780645,0.0,0.996896,0.996896,0.0
2b1af465055cbc0c233a5086e12a9661,1,0,1,209_99_tab3,1,4,209_99_tab3,1,4,1,1,1,exact_match,united statesa > california,health,united statesa > california,health,0.775791,0.775791,0.0,1.0,1.0,0.0
2b2537c8f253a00c3119f38c56cddc8c,1,0,1,416_totto48085-0,15,6,416_totto48085-0,15,6,1,1,1,exact_match,2016 > what about love,album,2016 > what about love,album,0.73106,0.73106,0.0,1.0,1.0,0.0
2b84bf96cf8f664b83ec64d36c8dad86,10,0,0,771,2,0,771,11,0,1,0,1,wrong_row,percentage > total age groups > not a visible minority,total > female,percentage > 25 to 54 years > not a visible minority,total > female,0.646403,0.654902,0.008498,0.937757,0.955057,0.017301
2b904af527eeacadc87107d8a56c0ecc,1,0,1,141,13,7,141,13,7,1,1,1,exact_match,finance and insurance and management of companies and enterprises,business closures > change from april 2019 to april 2020 > percent,finance and insurance and management of companies and enterprises,business closures > change from april 2019 to april 2020 > percent,0.628416,0.628416,0.0,0.989559,0.989559,0.0
2ba652b342773d7bb7d871de206eabe0,1,0,1,165_83_tab1,0,0,165_83_tab1,0,0,1,1,1,exact_match,all r&d expenditures,all institutions,all r&d expenditures,all institutions,0.735679,0.735679,0.0,1.0,1.0,0.0
2bbc173cf299fada9212f2527aaa887d,6,0,0,1219,1,0,1219,40,0,1,0,1,wrong_row,percent > refugee claimants-permanent residents > 1999,number of years since landing or filing a refugee claim > 1,percent > refugee claimants-non-permanent residents > 1999,number of years since landing or filing a refugee claim > 1,0.69741,0.710643,0.013233,0.978115,0.995655,0.01754
2bbdf67eea74cec94814a9d883bbe804,1,0,1,2309,2,0,2309,2,0,1,1,1,exact_match,field of study > personal and culinary services,apprenticeship certificate > %,field of study > personal and culinary services,apprenticeship certificate > %,0.740899,0.740899,0.0,1.0,1.0,0.0
2bcec746a5b400799ea1c69c53ec51e2,1,0,1,1902,1,3,1902,1,3,1,1,1,exact_match,percentage > total aboriginal identity female population > off-reserve first nations,chronic conditions > mood disorder,percentage > total aboriginal identity female population > off-reserve first nations,chronic conditions > mood disorder,0.783164,0.783164,0.0,1.0,1.0,0.0
2c52974788f4b3fa993e5876b239cbe9,1,0,1,1004,2,1,1004,2,1,1,1,1,exact_match,region of ancestry > africa,women > university degree only,region of ancestry > africa,women > university degree only,0.676144,0.676144,0.0,0.967791,0.967791,0.0
2da20104b571162e69afa17948cc804b,3,0,0,584_totto67153-2,15,1,584_totto67153-2,15,0,1,1,0,wrong_column,manchester city > 2011-12,league > apps,manchester city > 2011-12,league > division,0.716098,0.716896,0.000799,0.956469,0.997453,0.040985
2e62d57ab3b2ecfce3145c5227d6c680,1,0,1,1902,2,1,1902,2,1,1,1,1,exact_match,percentage > total aboriginal identity female population > metis,chronic conditions > high blood pressure,percentage > total aboriginal identity female population > metis,chronic conditions > high blood pressure,0.804734,0.804734,0.0,1.0,1.0,0.0
2f0676b14bb4068cf21a5662fd4dbffa,1,0,1,2633,0,1,2633,0,1,1,1,1,exact_match,percent > british columbia,1976,percent > british columbia,1976,0.72667,0.72667,0.0,1.0,1.0,0.0
2f24aee8d5052a320fbade589f58f7a1,1,0,1,1494,1,4,1494,1,4,1,1,1,exact_match,violent offences > homicide,percent change in number of cases 2012/2013 to 2013/2014 > percent,violent offences > homicide,percent change in number of cases 2012/2013 to 2013/2014 > percent,0.709862,0.709862,0.0,1.0,1.0,0.0
2f3ca3561f50935f733b10259676a24f,8,0,0,298_totto34389-3,10,1,298_totto34389-3,13,1,1,0,1,wrong_row,barnsley > total,league > goals,career total,league > goals,0.64831,0.731167,0.082857,0.89011,0.994161,0.104051
2fbed7c4411da15c9a26fd16b691cb51,1,0,1,1153,0,2,1153,0,2,1,1,1,exact_match,percentage > total,people who saw their friends a few times or more a week > 2013,percentage > total,people who saw their friends a few times or more a week > 2013,0.772307,0.772307,0.0,1.0,1.0,0.0
2fe2a0e6ade72f72c7937c9e07b79714,1,0,1,947,29,2,947,29,2,1,1,1,exact_match,percent > income sources > social assistance,potential workers > future job-seekers,percent > income sources > social assistance,potential workers > future job-seekers,0.611176,0.611176,0.0,1.0,1.0,0.0
